,open,high,low,close,volume
2010-01-31 16:00:00,10680.0,10696.0,10680.0,10690.0,38240.0
2010-01-31 17:00:00,10690.0,10700.0,10690.0,10700.0,35550.0
2010-01-31 18:00:00,10700.0,10730.0,10700.0,10730.0,36030.0
2010-01-31 19:00:00,10730.0,10744.0,10730.0,10740.0,34880.0
2010-01-31 20:00:00,10740.0,10744.0,10730.0,10730.0,36400.0
2010-01-31 21:00:00,10740.0,10750.0,10730.0,10744.0,35360.0
2010-01-31 22:00:00,10744.0,10760.0,10740.0,10740.0,37340.0
2010-01-31 23:00:00,10740.0,10744.0,10730.0,10740.0,40540.0
2010-02-01 00:00:00,10740.0,10740.0,10730.0,10730.0,35620.0
2010-02-01 01:00:00,10730.0,10740.0,10730.0,10740.0,32860.0
2010-02-01 02:00:00,10740.0,10750.0,10740.0,10744.0,32270.0
2010-02-01 03:00:00,10744.0,10776.0,10744.0,10776.0,31710.0
2010-02-01 04:00:00,10776.0,10790.0,10776.0,10790.0,38460.0
2010-02-01 05:00:00,10790.0,10810.0,10790.0,10810.0,47170.0
2010-02-01 06:00:00,10810.0,10810.0,10790.0,10790.0,33660.0
2010-02-01 07:00:00,10790.0,10810.0,10790.0,10810.0,44800.0
2010-02-01 08:00:00,10810.0,10820.0,10810.0,10810.0,38400.0
2010-02-01 09:00:00,10810.0,10810.0,10790.0,10800.0,36770.0
2010-02-01 10:00:00,10810.0,10820.0,10810.0,10810.0,38400.0
2010-02-01 11:00:00,10810.0,10810.0,10790.0,10790.0,40030.0
2010-02-01 12:00:00,10790.0,10790.0,10760.0,10760.0,35170.0
2010-02-01 13:00:00,10760.0,10760.0,10744.0,10750.0,33200.0
2010-02-01 14:00:00,10750.0,10760.0,10750.0,10760.0,36540.0
2010-02-01 15:00:00,10760.0,10776.0,10760.0,10776.0,32590.0
2010-02-01 16:00:00,10776.0,10780.0,10776.0,10776.0,35140.0
2010-02-01 17:00:00,10776.0,10800.0,10776.0,10800.0,30780.0
2010-02-01 18:00:00,10800.0,10810.0,10800.0,10800.0,39740.0
2010-02-01 19:00:00,10810.0,10824.0,10800.0,10824.0,35170.0
2010-02-01 20:00:00,10820.0,10830.0,10820.0,10830.0,41800.0
2010-02-01 21:00:00,10830.0,10840.0,10830.0,10840.0,39840.0
2010-02-01 22:00:00,10840.0,10850.0,10830.0,10830.0,38140.0
2010-02-01 23:00:00,10830.0,10850.0,10824.0,10850.0,37400.0
2010-02-02 00:00:00,10850.0,10856.0,10850.0,10850.0,38700.0
2010-02-02 01:00:00,10850.0,10870.0,10850.0,10856.0,45600.0
2010-02-02 02:00:00,10856.0,10860.0,10856.0,10860.0,46460.0
2010-02-02 03:00:00,10860.0,10870.0,10856.0,10870.0,40400.0
2010-02-02 04:00:00,10870.0,10870.0,10856.0,10860.0,46800.0
2010-02-02 05:00:00,10860.0,10900.0,10860.0,10890.0,43700.0
2010-02-02 06:00:00,10890.0,10904.0,10890.0,10900.0,43040.0
2010-02-02 07:00:00,10900.0,10900.0,10870.0,10880.0,44640.0
2010-02-02 08:00:00,10880.0,10880.0,10870.0,10870.0,42500.0
2010-02-02 09:00:00,10870.0,10890.0,10870.0,10890.0,46460.0
2010-02-02 10:00:00,10890.0,10890.0,10870.0,10890.0,41950.0
2010-02-02 11:00:00,10890.0,10890.0,10870.0,10880.0,35040.0
2010-02-02 12:00:00,10870.0,10890.0,10870.0,10890.0,43170.0
2010-02-02 13:00:00,10890.0,10890.0,10880.0,10890.0,44380.0
2010-02-02 14:00:00,10890.0,10890.0,10880.0,10890.0,39900.0
2010-02-02 15:00:00,10890.0,10890.0,10880.0,10890.0,55070.0
2010-02-02 16:00:00,10890.0,10890.0,10880.0,10880.0,42140.0
2010-02-02 17:00:00,10880.0,10890.0,10880.0,10890.0,34560.0
2010-02-02 18:00:00,10890.0,10904.0,10890.0,10890.0,44000.0
2010-02-02 19:00:00,10890.0,10904.0,10890.0,10890.0,46660.0
2010-02-02 20:00:00,10890.0,10890.0,10880.0,10890.0,43000.0
2010-02-02 21:00:00,10890.0,10900.0,10860.0,10870.0,40860.0
2010-02-02 22:00:00,10870.0,10900.0,10870.0,10900.0,36260.0
2010-02-02 23:00:00,10890.0,10900.0,10890.0,10900.0,45200.0
2010-02-03 00:00:00,10900.0,10904.0,10890.0,10890.0,41920.0
2010-02-03 01:00:00,10890.0,10904.0,10890.0,10900.0,41920.0
2010-02-03 02:00:00,10900.0,10910.0,10890.0,10910.0,46270.0
2010-02-03 03:00:00,10910.0,10920.0,10904.0,10920.0,46430.0
2010-02-03 04:00:00,10920.0,10920.0,10910.0,10920.0,44600.0
2010-02-03 05:00:00,10920.0,10920.0,10910.0,10920.0,42560.0
2010-02-03 06:00:00,10920.0,10930.0,10920.0,10920.0,37820.0
2010-02-03 07:00:00,10920.0,10920.0,10904.0,10910.0,43070.0
2010-02-03 08:00:00,10904.0,10920.0,10904.0,10904.0,45060.0
2010-02-03 09:00:00,10904.0,10910.0,10900.0,10900.0,40060.0
2010-02-03 10:00:00,10900.0,10910.0,10900.0,10904.0,48450.0
2010-02-03 11:00:00,10904.0,10920.0,10904.0,10910.0,38660.0
2010-02-03 12:00:00,10910.0,10910.0,10900.0,10900.0,42850.0
2010-02-03 13:00:00,10900.0,10910.0,10900.0,10904.0,36320.0
2010-02-03 14:00:00,10904.0,10910.0,10900.0,10910.0,36450.0
2010-02-03 15:00:00,10910.0,10920.0,10904.0,10904.0,39600.0
2010-02-03 16:00:00,10910.0,10920.0,10904.0,10904.0,41630.0
2010-02-03 17:00:00,10904.0,10910.0,10900.0,10910.0,42370.0
2010-02-03 18:00:00,10910.0,10930.0,10910.0,10920.0,44480.0
2010-02-03 19:00:00,10920.0,10930.0,10910.0,10930.0,41150.0
2010-02-03 20:00:00,10930.0,10930.0,10920.0,10930.0,43840.0
2010-02-03 21:00:00,10930.0,10930.0,10900.0,10900.0,51870.0
2010-02-03 22:00:00,10904.0,10910.0,10900.0,10910.0,44350.0
2010-02-03 23:00:00,10910.0,10930.0,10910.0,10930.0,46080.0
2010-02-04 00:00:00,10930.0,10930.0,10920.0,10920.0,46850.0
2010-02-04 01:00:00,10920.0,10920.0,10890.0,10890.0,41200.0
2010-02-04 02:00:00,10890.0,10900.0,10880.0,10900.0,41440.0
2010-02-04 03:00:00,10900.0,10900.0,10890.0,10900.0,43100.0
2010-02-04 04:00:00,10900.0,10900.0,10880.0,10880.0,43520.0
2010-02-04 05:00:00,10880.0,10900.0,10880.0,10900.0,36160.0
2010-02-04 06:00:00,10900.0,10920.0,10900.0,10910.0,32260.0
2010-02-04 07:00:00,10910.0,10920.0,10904.0,10910.0,47680.0
2010-02-04 08:00:00,10904.0,10910.0,10900.0,10904.0,47650.0
2010-02-04 09:00:00,10904.0,10904.0,10900.0,10904.0,47970.0
2010-02-04 10:00:00,10904.0,10910.0,10900.0,10904.0,47870.0
2010-02-04 11:00:00,10904.0,10910.0,10900.0,10900.0,46180.0
2010-02-04 12:00:00,10900.0,10900.0,10870.0,10880.0,44350.0
2010-02-04 13:00:00,10880.0,10890.0,10870.0,10870.0,42620.0
2010-02-04 14:00:00,10870.0,10880.0,10860.0,10860.0,50000.0
2010-02-04 15:00:00,10860.0,10860.0,10850.0,10856.0,40160.0
2010-02-04 16:00:00,10856.0,10856.0,10850.0,10850.0,43260.0
2010-02-04 17:00:00,10850.0,10850.0,10830.0,10840.0,34800.0
2010-02-04 18:00:00,10840.0,10850.0,10830.0,10840.0,42400.0
2010-02-04 19:00:00,10840.0,10840.0,10830.0,10840.0,42660.0
2010-02-04 20:00:00,10840.0,10840.0,10824.0,10824.0,47800.0
2010-02-04 21:00:00,10824.0,10824.0,10820.0,10820.0,34530.0
2010-02-04 22:00:00,10820.0,10820.0,10810.0,10820.0,40830.0
2010-02-04 23:00:00,10820.0,10824.0,10810.0,10810.0,36320.0
2010-02-05 00:00:00,10810.0,10810.0,10776.0,10780.0,46370.0
2010-02-05 01:00:00,10780.0,10790.0,10776.0,10780.0,39600.0
2010-02-05 02:00:00,10780.0,10780.0,10770.0,10770.0,40930.0
2010-02-05 03:00:00,10770.0,10770.0,10750.0,10770.0,40130.0
2010-02-05 04:00:00,10770.0,10770.0,10750.0,10770.0,30690.0
2010-02-05 05:00:00,10770.0,10776.0,10760.0,10760.0,38500.0
2010-02-05 06:00:00,10760.0,10770.0,10750.0,10760.0,41250.0
2010-02-05 07:00:00,10760.0,10770.0,10760.0,10760.0,30500.0
2010-02-05 08:00:00,10760.0,10770.0,10750.0,10760.0,38940.0
2010-02-05 09:00:00,10760.0,10776.0,10750.0,10776.0,36960.0
2010-02-05 10:00:00,10776.0,10776.0,10770.0,10776.0,37570.0
2010-02-05 11:00:00,10776.0,10780.0,10770.0,10780.0,39040.0
2010-02-05 12:00:00,10780.0,10800.0,10776.0,10800.0,42430.0
2010-02-05 13:00:00,10800.0,10810.0,10800.0,10810.0,42400.0
2010-02-05 14:00:00,10810.0,10820.0,10810.0,10820.0,43140.0
2010-02-05 15:00:00,10820.0,10830.0,10820.0,10824.0,45900.0
2010-02-05 16:00:00,10824.0,10850.0,10820.0,10850.0,44740.0
2010-02-05 17:00:00,10850.0,10856.0,10850.0,10856.0,39360.0
2010-02-05 18:00:00,10856.0,10860.0,10856.0,10856.0,47700.0
2010-02-05 19:00:00,10856.0,10870.0,10856.0,10856.0,43000.0
2010-02-05 20:00:00,10856.0,10870.0,10850.0,10860.0,37280.0
2010-02-05 21:00:00,10860.0,10860.0,10856.0,10860.0,32400.0
2010-02-05 22:00:00,10860.0,10870.0,10860.0,10860.0,36380.0
2010-02-05 23:00:00,10870.0,10880.0,10860.0,10880.0,40100.0
2010-02-06 00:00:00,10880.0,10890.0,10870.0,10880.0,43740.0
2010-02-06 01:00:00,10880.0,10890.0,10860.0,10870.0,44320.0
2010-02-06 02:00:00,10870.0,10890.0,10870.0,10890.0,41150.0
2010-02-06 03:00:00,10890.0,10890.0,10860.0,10860.0,38340.0
2010-02-06 04:00:00,10856.0,10860.0,10850.0,10856.0,34850.0
2010-02-06 05:00:00,10856.0,10860.0,10850.0,10856.0,42430.0
2010-02-06 06:00:00,10856.0,10860.0,10856.0,10860.0,41900.0
2010-02-06 07:00:00,10860.0,10890.0,10860.0,10890.0,38400.0
2010-02-06 08:00:00,10890.0,10900.0,10880.0,10900.0,41730.0
2010-02-06 09:00:00,10900.0,10910.0,10900.0,10904.0,42270.0
2010-02-06 10:00:00,10904.0,10904.0,10900.0,10900.0,44320.0
2010-02-06 11:00:00,10900.0,10930.0,10900.0,10930.0,45340.0
2010-02-06 12:00:00,10930.0,10940.0,10920.0,10920.0,36580.0
2010-02-06 13:00:00,10920.0,10920.0,10910.0,10920.0,52300.0
2010-02-06 14:00:00,10920.0,10920.0,10900.0,10900.0,48540.0
2010-02-06 15:00:00,10900.0,10900.0,10890.0,10900.0,39740.0
2010-02-06 16:00:00,10900.0,10900.0,10870.0,10870.0,42200.0
2010-02-06 17:00:00,10870.0,10890.0,10870.0,10870.0,45920.0
2010-02-06 18:00:00,10870.0,10880.0,10870.0,10870.0,35900.0
2010-02-06 19:00:00,10870.0,10900.0,10870.0,10890.0,42600.0
2010-02-06 20:00:00,10890.0,10910.0,10890.0,10910.0,42620.0
2010-02-06 21:00:00,10910.0,10920.0,10910.0,10920.0,43140.0
2010-02-06 22:00:00,10910.0,10920.0,10910.0,10920.0,39330.0
2010-02-06 23:00:00,10920.0,10936.0,10920.0,10936.0,44400.0
2010-02-07 00:00:00,10936.0,10936.0,10930.0,10930.0,53470.0
2010-02-07 01:00:00,10930.0,10936.0,10920.0,10930.0,43360.0
2010-02-07 02:00:00,10930.0,10930.0,10920.0,10920.0,40860.0
2010-02-07 03:00:00,10920.0,10920.0,10904.0,10904.0,40160.0
2010-02-07 04:00:00,10904.0,10904.0,10890.0,10900.0,43600.0
2010-02-07 05:00:00,10900.0,10900.0,10880.0,10890.0,44960.0
2010-02-07 06:00:00,10890.0,10900.0,10890.0,10900.0,39420.0
2010-02-07 07:00:00,10900.0,10910.0,10900.0,10910.0,42300.0
2010-02-07 08:00:00,10910.0,10920.0,10904.0,10910.0,41060.0
2010-02-07 09:00:00,10910.0,10910.0,10904.0,10910.0,43300.0
2010-02-07 10:00:00,10910.0,10930.0,10910.0,10930.0,43800.0
2010-02-07 11:00:00,10930.0,10930.0,10920.0,10930.0,41860.0
2010-02-07 12:00:00,10930.0,10936.0,10920.0,10936.0,41060.0
2010-02-07 13:00:00,10936.0,10936.0,10920.0,10930.0,39460.0
2010-02-07 14:00:00,10930.0,10936.0,10920.0,10920.0,45100.0
2010-02-07 15:00:00,10920.0,10920.0,10904.0,10904.0,37820.0
2010-02-07 16:00:00,10904.0,10910.0,10900.0,10910.0,40600.0
2010-02-07 17:00:00,10904.0,10920.0,10904.0,10920.0,48260.0
2010-02-07 18:00:00,10920.0,10930.0,10920.0,10930.0,42050.0
2010-02-07 19:00:00,10936.0,10950.0,10930.0,10940.0,50900.0
2010-02-07 20:00:00,10940.0,10940.0,10936.0,10936.0,41920.0
2010-02-07 21:00:00,10936.0,10936.0,10910.0,10910.0,41600.0
2010-02-07 22:00:00,10910.0,10910.0,10900.0,10904.0,42370.0
2010-02-07 23:00:00,10904.0,10910.0,10904.0,10910.0,39400.0
2010-02-08 00:00:00,10910.0,10920.0,10910.0,10910.0,39900.0
2010-02-08 01:00:00,10910.0,10910.0,10890.0,10890.0,42370.0
2010-02-08 02:00:00,10890.0,10900.0,10880.0,10890.0,35700.0
2010-02-08 03:00:00,10890.0,10890.0,10870.0,10880.0,35970.0
2010-02-08 04:00:00,10880.0,10880.0,10860.0,10860.0,39700.0
2010-02-08 05:00:00,10860.0,10870.0,10860.0,10860.0,36600.0
2010-02-08 06:00:00,10860.0,10870.0,10860.0,10860.0,47650.0
2010-02-08 07:00:00,10860.0,10860.0,10856.0,10860.0,42300.0
2010-02-08 08:00:00,10860.0,10870.0,10856.0,10856.0,40800.0
2010-02-08 09:00:00,10856.0,10856.0,10850.0,10850.0,36580.0
2010-02-08 10:00:00,10850.0,10860.0,10840.0,10860.0,34460.0
2010-02-08 11:00:00,10860.0,10860.0,10840.0,10840.0,41860.0
2010-02-08 12:00:00,10840.0,10850.0,10830.0,10840.0,36770.0
2010-02-08 13:00:00,10840.0,10856.0,10840.0,10856.0,45570.0
2010-02-08 14:00:00,10850.0,10856.0,10850.0,10850.0,44160.0
2010-02-08 15:00:00,10850.0,10856.0,10840.0,10840.0,41060.0
2010-02-08 16:00:00,10830.0,10840.0,10824.0,10824.0,38560.0
2010-02-08 17:00:00,10824.0,10850.0,10824.0,10850.0,44540.0
2010-02-08 18:00:00,10850.0,10860.0,10840.0,10860.0,38600.0
2010-02-08 19:00:00,10860.0,10860.0,10856.0,10860.0,46620.0
2010-02-08 20:00:00,10860.0,10870.0,10856.0,10856.0,41250.0
2010-02-08 21:00:00,10856.0,10860.0,10850.0,10850.0,41020.0
2010-02-08 22:00:00,10850.0,10860.0,10840.0,10840.0,38560.0
2010-02-08 23:00:00,10840.0,10840.0,10830.0,10830.0,37220.0
2010-02-09 00:00:00,10830.0,10840.0,10824.0,10824.0,39460.0
2010-02-09 01:00:00,10824.0,10830.0,10820.0,10820.0,43500.0
2010-02-09 02:00:00,10820.0,10830.0,10820.0,10820.0,38660.0
2010-02-09 03:00:00,10820.0,10824.0,10820.0,10824.0,40670.0
2010-02-09 04:00:00,10824.0,10830.0,10824.0,10824.0,40160.0
2010-02-09 05:00:00,10830.0,10830.0,10824.0,10830.0,48160.0
2010-02-09 06:00:00,10830.0,10830.0,10820.0,10824.0,39870.0
2010-02-09 07:00:00,10824.0,10830.0,10824.0,10830.0,45440.0
2010-02-09 08:00:00,10830.0,10830.0,10824.0,10830.0,37280.0
2010-02-09 09:00:00,10830.0,10830.0,10810.0,10820.0,40300.0
2010-02-09 10:00:00,10820.0,10824.0,10810.0,10810.0,33800.0
2010-02-09 11:00:00,10810.0,10810.0,10800.0,10800.0,40740.0
2010-02-09 12:00:00,10800.0,10810.0,10800.0,10800.0,32130.0
2010-02-09 13:00:00,10800.0,10800.0,10776.0,10776.0,41630.0
2010-02-09 14:00:00,10776.0,10780.0,10776.0,10780.0,40830.0
2010-02-09 15:00:00,10780.0,10780.0,10760.0,10760.0,42500.0
2010-02-09 16:00:00,10760.0,10776.0,10760.0,10776.0,35650.0
2010-02-09 17:00:00,10776.0,10790.0,10776.0,10780.0,45120.0
2010-02-09 18:00:00,10780.0,10780.0,10776.0,10780.0,35420.0
2010-02-09 19:00:00,10780.0,10780.0,10776.0,10776.0,39550.0
2010-02-09 20:00:00,10776.0,10780.0,10770.0,10780.0,31730.0
2010-02-09 21:00:00,10780.0,10800.0,10780.0,10800.0,35780.0
2010-02-09 22:00:00,10800.0,10810.0,10790.0,10810.0,45900.0
2010-02-09 23:00:00,10810.0,10810.0,10800.0,10800.0,34370.0
2010-02-10 00:00:00,10800.0,10800.0,10780.0,10780.0,43970.0
2010-02-10 01:00:00,10780.0,10790.0,10780.0,10790.0,35330.0
2010-02-10 02:00:00,10780.0,10800.0,10780.0,10800.0,29380.0
2010-02-10 03:00:00,10800.0,10800.0,10780.0,10780.0,38270.0
2010-02-10 04:00:00,10780.0,10780.0,10776.0,10780.0,34180.0
2010-02-10 05:00:00,10790.0,10800.0,10790.0,10790.0,34900.0
2010-02-10 06:00:00,10790.0,10790.0,10780.0,10780.0,36770.0
2010-02-10 07:00:00,10780.0,10790.0,10770.0,10770.0,37120.0
2010-02-10 08:00:00,10776.0,10776.0,10760.0,10760.0,41250.0
2010-02-10 09:00:00,10760.0,10760.0,10750.0,10760.0,29920.0
2010-02-10 10:00:00,10760.0,10760.0,10750.0,10750.0,36540.0
2010-02-10 11:00:00,10750.0,10760.0,10750.0,10760.0,36670.0
2010-02-10 12:00:00,10760.0,10770.0,10760.0,10760.0,34180.0
2010-02-10 13:00:00,10760.0,10760.0,10750.0,10760.0,39040.0
2010-02-10 14:00:00,10760.0,10760.0,10740.0,10744.0,36540.0
2010-02-10 15:00:00,10744.0,10760.0,10744.0,10760.0,33700.0
2010-02-10 16:00:00,10750.0,10760.0,10750.0,10750.0,37540.0
2010-02-10 17:00:00,10750.0,10750.0,10744.0,10744.0,34080.0
2010-02-10 18:00:00,10744.0,10760.0,10744.0,10750.0,31790.0
2010-02-10 19:00:00,10750.0,10760.0,10750.0,10760.0,33100.0
2010-02-10 20:00:00,10750.0,10750.0,10744.0,10750.0,36200.0
2010-02-10 21:00:00,10750.0,10770.0,10750.0,10770.0,41540.0
2010-02-10 22:00:00,10770.0,10770.0,10760.0,10760.0,35230.0
2010-02-10 23:00:00,10760.0,10760.0,10750.0,10750.0,37860.0
2010-02-11 00:00:00,10750.0,10750.0,10740.0,10740.0,36700.0
2010-02-11 01:00:00,10740.0,10760.0,10740.0,10760.0,33630.0
2010-02-11 02:00:00,10760.0,10770.0,10760.0,10770.0,33180.0
2010-02-11 03:00:00,10770.0,10770.0,10744.0,10744.0,37440.0
2010-02-11 04:00:00,10744.0,10750.0,10740.0,10740.0,35000.0
2010-02-11 05:00:00,10740.0,10740.0,10720.0,10720.0,37220.0
2010-02-11 06:00:00,10710.0,10730.0,10710.0,10730.0,42430.0
2010-02-11 07:00:00,10730.0,10740.0,10720.0,10740.0,33180.0
2010-02-11 08:00:00,10740.0,10740.0,10720.0,10720.0,38180.0
2010-02-11 09:00:00,10720.0,10730.0,10720.0,10720.0,38340.0
2010-02-11 10:00:00,10720.0,10720.0,10700.0,10700.0,29810.0
2010-02-11 11:00:00,10700.0,10710.0,10696.0,10710.0,37380.0
2010-02-11 12:00:00,10710.0,10710.0,10700.0,10700.0,31330.0
2010-02-11 13:00:00,10700.0,10700.0,10696.0,10700.0,31820.0
2010-02-11 14:00:00,10700.0,10700.0,10670.0,10670.0,35360.0
2010-02-11 15:00:00,10670.0,10670.0,10660.0,10660.0,29340.0
2010-02-11 16:00:00,10660.0,10670.0,10660.0,10670.0,29220.0
2010-02-11 17:00:00,10670.0,10690.0,10670.0,10680.0,31580.0
2010-02-11 18:00:00,10680.0,10690.0,10680.0,10680.0,33440.0
2010-02-11 19:00:00,10680.0,10680.0,10670.0,10680.0,31710.0
2010-02-11 20:00:00,10680.0,10700.0,10680.0,10700.0,39330.0
2010-02-11 21:00:00,10700.0,10700.0,10680.0,10680.0,39170.0
2010-02-11 22:00:00,10680.0,10690.0,10664.0,10664.0,32900.0
2010-02-11 23:00:00,10664.0,10670.0,10660.0,10660.0,32700.0
2010-02-12 00:00:00,10660.0,10680.0,10660.0,10680.0,26190.0
2010-02-12 01:00:00,10680.0,10690.0,10670.0,10680.0,33280.0
2010-02-12 02:00:00,10680.0,10680.0,10670.0,10680.0,27360.0
2010-02-12 03:00:00,10680.0,10680.0,10670.0,10670.0,36770.0
2010-02-12 04:00:00,10670.0,10680.0,10670.0,10680.0,31400.0
2010-02-12 05:00:00,10680.0,10680.0,10664.0,10664.0,33600.0
2010-02-12 06:00:00,10664.0,10664.0,10650.0,10660.0,31060.0
2010-02-12 07:00:00,10660.0,10664.0,10640.0,10664.0,30060.0
2010-02-12 08:00:00,10664.0,10664.0,10660.0,10660.0,31500.0
2010-02-12 09:00:00,10660.0,10664.0,10660.0,10660.0,31420.0
2010-02-12 10:00:00,10660.0,10664.0,10650.0,10660.0,32740.0
2010-02-12 11:00:00,10660.0,10660.0,10650.0,10660.0,29300.0
2010-02-12 12:00:00,10660.0,10670.0,10660.0,10660.0,32750.0
2010-02-12 13:00:00,10660.0,10660.0,10640.0,10640.0,32660.0
2010-02-12 14:00:00,10640.0,10650.0,10630.0,10630.0,26240.0
2010-02-12 15:00:00,10630.0,10630.0,10610.0,10616.0,33470.0
2010-02-12 16:00:00,10616.0,10620.0,10600.0,10620.0,29420.0
2010-02-12 17:00:00,10620.0,10630.0,10616.0,10630.0,32930.0
2010-02-12 18:00:00,10630.0,10650.0,10630.0,10640.0,32900.0
2010-02-12 19:00:00,10640.0,10640.0,10620.0,10620.0,30940.0
2010-02-12 20:00:00,10620.0,10620.0,10616.0,10616.0,28320.0
2010-02-12 21:00:00,10616.0,10616.0,10600.0,10600.0,28080.0
2010-02-12 22:00:00,10600.0,10630.0,10600.0,10630.0,29200.0
2010-02-12 23:00:00,10630.0,10640.0,10630.0,10630.0,33630.0
2010-02-13 00:00:00,10630.0,10650.0,10630.0,10640.0,31180.0
2010-02-13 01:00:00,10640.0,10640.0,10630.0,10630.0,34780.0
2010-02-13 02:00:00,10630.0,10640.0,10620.0,10630.0,29170.0
2010-02-13 03:00:00,10630.0,10650.0,10630.0,10650.0,29340.0
2010-02-13 04:00:00,10650.0,10664.0,10650.0,10660.0,28180.0
2010-02-13 05:00:00,10660.0,10660.0,10650.0,10660.0,32260.0
2010-02-13 06:00:00,10660.0,10660.0,10640.0,10650.0,29890.0
2010-02-13 07:00:00,10650.0,10650.0,10640.0,10650.0,29180.0
2010-02-13 08:00:00,10650.0,10660.0,10650.0,10650.0,32380.0
2010-02-13 09:00:00,10650.0,10664.0,10640.0,10660.0,31980.0
2010-02-13 10:00:00,10660.0,10660.0,10630.0,10640.0,30880.0
2010-02-13 11:00:00,10640.0,10640.0,10630.0,10640.0,29040.0
2010-02-13 12:00:00,10640.0,10640.0,10630.0,10640.0,28560.0
2010-02-13 13:00:00,10640.0,10664.0,10640.0,10664.0,32930.0
2010-02-13 14:00:00,10660.0,10664.0,10650.0,10660.0,30930.0
2010-02-13 15:00:00,10660.0,10664.0,10660.0,10664.0,33180.0
2010-02-13 16:00:00,10664.0,10670.0,10664.0,10670.0,38240.0
2010-02-13 17:00:00,10670.0,10690.0,10670.0,10680.0,33660.0
2010-02-13 18:00:00,10680.0,10700.0,10680.0,10700.0,33380.0
2010-02-13 19:00:00,10700.0,10710.0,10696.0,10696.0,33920.0
2010-02-13 20:00:00,10696.0,10700.0,10690.0,10690.0,33000.0
2010-02-13 21:00:00,10690.0,10690.0,10680.0,10680.0,32540.0
2010-02-13 22:00:00,10680.0,10680.0,10670.0,10670.0,34530.0
2010-02-13 23:00:00,10670.0,10696.0,10670.0,10690.0,31940.0
2010-02-14 00:00:00,10690.0,10696.0,10680.0,10680.0,30900.0
2010-02-14 01:00:00,10680.0,10680.0,10660.0,10660.0,30830.0
2010-02-14 02:00:00,10660.0,10660.0,10640.0,10640.0,33470.0
2010-02-14 03:00:00,10640.0,10660.0,10630.0,10660.0,29940.0
2010-02-14 04:00:00,10660.0,10664.0,10650.0,10664.0,31360.0
2010-02-14 05:00:00,10664.0,10664.0,10660.0,10660.0,33950.0
2010-02-14 06:00:00,10660.0,10664.0,10660.0,10664.0,26750.0
2010-02-14 07:00:00,10664.0,10670.0,10664.0,10670.0,29620.0
2010-02-14 08:00:00,10670.0,10670.0,10650.0,10650.0,27870.0
2010-02-14 09:00:00,10650.0,10650.0,10620.0,10630.0,30780.0
2010-02-14 10:00:00,10620.0,10640.0,10620.0,10640.0,29420.0
2010-02-14 11:00:00,10640.0,10640.0,10630.0,10640.0,26100.0
2010-02-14 12:00:00,10640.0,10660.0,10640.0,10650.0,30830.0
2010-02-14 13:00:00,10650.0,10650.0,10630.0,10640.0,25380.0
2010-02-14 14:00:00,10640.0,10650.0,10640.0,10650.0,32480.0
2010-02-14 15:00:00,10650.0,10650.0,10630.0,10640.0,32960.0
2010-02-14 16:00:00,10640.0,10650.0,10630.0,10640.0,26740.0
2010-02-14 17:00:00,10640.0,10640.0,10620.0,10640.0,33340.0
2010-02-14 18:00:00,10640.0,10660.0,10640.0,10650.0,35070.0
2010-02-14 19:00:00,10650.0,10650.0,10640.0,10650.0,30110.0
2010-02-14 20:00:00,10650.0,10650.0,10640.0,10650.0,30050.0
2010-02-14 21:00:00,10650.0,10650.0,10640.0,10650.0,28220.0
2010-02-14 22:00:00,10650.0,10650.0,10620.0,10620.0,26370.0
2010-02-14 23:00:00,10620.0,10620.0,10610.0,10610.0,25920.0
2010-02-15 00:00:00,10610.0,10616.0,10610.0,10610.0,28530.0
2010-02-15 01:00:00,10610.0,10616.0,10600.0,10616.0,28260.0
2010-02-15 02:00:00,10616.0,10616.0,10600.0,10600.0,32770.0
2010-02-15 03:00:00,10600.0,10610.0,10600.0,10610.0,27340.0
2010-02-15 04:00:00,10610.0,10616.0,10610.0,10616.0,26290.0
2010-02-15 05:00:00,10616.0,10640.0,10616.0,10640.0,25820.0
2010-02-15 06:00:00,10640.0,10650.0,10630.0,10650.0,33250.0
2010-02-15 07:00:00,10650.0,10650.0,10640.0,10640.0,30930.0
2010-02-15 08:00:00,10640.0,10650.0,10630.0,10630.0,28670.0
2010-02-15 09:00:00,10630.0,10640.0,10630.0,10630.0,31140.0
2010-02-15 10:00:00,10630.0,10640.0,10616.0,10620.0,32860.0
2010-02-15 11:00:00,10620.0,10640.0,10616.0,10640.0,30080.0
2010-02-15 12:00:00,10640.0,10650.0,10640.0,10650.0,36220.0
2010-02-15 13:00:00,10640.0,10650.0,10640.0,10640.0,33540.0
2010-02-15 14:00:00,10640.0,10650.0,10630.0,10640.0,30930.0
2010-02-15 15:00:00,10640.0,10640.0,10620.0,10620.0,30500.0
2010-02-15 16:00:00,10620.0,10620.0,10616.0,10616.0,34850.0
2010-02-15 17:00:00,10616.0,10616.0,10600.0,10600.0,27840.0
2010-02-15 18:00:00,10600.0,10620.0,10600.0,10616.0,33660.0
2010-02-15 19:00:00,10616.0,10616.0,10600.0,10600.0,29980.0
2010-02-15 20:00:00,10600.0,10600.0,10590.0,10600.0,29800.0
2010-02-15 21:00:00,10590.0,10610.0,10590.0,10610.0,29250.0
2010-02-15 22:00:00,10610.0,10616.0,10600.0,10610.0,32100.0
2010-02-15 23:00:00,10610.0,10620.0,10610.0,10620.0,28930.0
